,initial-vals,decisions,info-levels,received-count,failed-count,key,is-correct-answer,reason
803,"[1, 0, 0]","[0, 0, 0]","[1, 1, 2]",17,13,"[5, 5, 5]",True,-
804,"[1, 0, 0]","[0, 0, 0]","[2, 3, 2]",19,11,"[3, 3, 3]",True,-
805,"[0, 0, 1]","[0, 0, 0]","[1, 2, 1]",18,12,"[2, 2, 2]",True,-
806,"[0, 0, 0]","[0, 0, 0]","[2, 2, 2]",13,17,"[1, 1, 1]",True,-
807,"[1, 1, 1]","[0, 0, 0]","[1, 1, 2]",13,17,"[4, 4, 4]",True,-
808,"[1, 0, 0]","[0, 0, 0]","[2, 3, 3]",19,11,"[5, 5, 5]",True,-
809,"[1, 0, 1]","[0, 0, 0]","[1, 1, 0]",9,21,"[4, 4, None]",True,-
810,"[1, 1, 0]","[0, 0, 0]","[3, 3, 2]",16,14,"[4, 4, 4]",True,-
811,"[0, 1, 1]","[0, 0, 0]","[2, 3, 2]",16,14,"[5, 5, 5]",True,-
812,"[1, 1, 1]","[1, 1, 1]","[2, 2, 2]",17,13,"[2, 2, 2]",True,-
813,"[0, 0, 1]","[0, 0, 0]","[1, 1, 1]",8,22,"[3, 3, 3]",True,-
814,"[1, 1, 1]","[1, 1, 1]","[3, 2, 2]",17,13,"[1, 1, 1]",True,-
815,"[0, 1, 1]","[0, 0, 0]","[2, 2, 2]",16,14,"[3, 3, 3]",True,-
816,"[1, 0, 1]","[0, 0, 0]","[2, 2, 2]",13,17,"[5, 5, 5]",True,-
817,"[1, 0, 0]","[0, 0, 0]","[3, 3, 3]",19,11,"[3, 3, 3]",True,-
818,"[1, 0, 1]","[0, 0, 0]","[2, 2, 1]",13,17,"[5, 5, 5]",True,-
819,"[1, 0, 0]","[0, 0, 0]","[3, 2, 2]",18,12,"[2, 2, 2]",True,-
820,"[0, 0, 0]","[0, 0, 0]","[3, 2, 3]",16,14,"[3, 3, 3]",True,-
821,"[1, 0, 0]","[0, 0, 0]","[2, 2, 2]",15,15,"[1, 1, 1]",True,-
822,"[0, 1, 1]","[0, 0, 0]","[2, 3, 2]",16,14,"[2, 2, 2]",True,-
823,"[1, 1, 0]","[0, 0, 0]","[3, 3, 3]",19,11,"[4, 4, 4]",True,-
824,"[1, 0, 1]","[0, 0, 0]","[2, 2, 2]",18,12,"[4, 4, 4]",True,-
825,"[0, 0, 0]","[0, 0, 0]","[1, 1, 1]",13,17,"[1, 1, 1]",True,-
826,"[0, 1, 0]","[0, 0, 0]","[2, 2, 2]",14,16,"[3, 3, 3]",True,-
827,"[1, 1, 0]","[0, 0, 0]","[2, 2, 2]",14,16,"[5, 5, 5]",True,-
828,"[0, 0, 1]","[0, 0, 0]","[1, 1, 2]",14,16,"[4, 4, 4]",True,-
829,"[1, 1, 0]","[0, 0, 0]","[2, 1, 2]",13,17,"[2, 2, 2]",True,-
830,"[1, 1, 0]","[0, 0, 0]","[3, 4, 3]",22,8,"[5, 5, 5]",True,-
831,"[0, 1, 1]","[0, 0, 0]","[2, 3, 3]",14,16,"[4, 4, 4]",True,-
832,"[0, 0, 1]","[0, 0, 0]","[2, 3, 2]",15,15,"[4, 4, 4]",True,-
833,"[1, 0, 0]","[0, 0, 0]","[1, 2, 1]",12,18,"[3, 3, 3]",True,-
834,"[0, 1, 0]","[0, 0, 0]","[2, 2, 2]",17,13,"[2, 2, 2]",True,-
835,"[0, 1, 0]","[0, 0, 0]","[2, 1, 2]",13,17,"[1, 1, 1]",True,-
836,"[0, 1, 1]","[0, 0, 0]","[1, 1, 2]",12,18,"[2, 2, 2]",True,-
837,"[0, 0, 1]","[0, 0, 0]","[2, 2, 2]",17,13,"[3, 3, 3]",True,-
838,"[1, 0, 1]","[0, 0, 0]","[2, 1, 2]",14,16,"[2, 2, 2]",True,-
839,"[1, 1, 0]","[0, 0, 0]","[3, 2, 3]",17,13,"[5, 5, 5]",True,-
840,"[0, 1, 0]","[0, 0, 0]","[2, 2, 2]",19,11,"[1, 1, 1]",True,-
841,"[0, 1, 1]","[0, 0, 0]","[2, 2, 2]",14,16,"[1, 1, 1]",True,-
842,"[0, 0, 0]","[0, 0, 0]","[1, 2, 2]",17,13,"[3, 3, 3]",True,-
843,"[1, 0, 0]","[0, 0, 0]","[2, 2, 2]",15,15,"[2, 2, 2]",True,-
844,"[0, 1, 0]","[0, 0, 0]","[1, 1, 1]",13,17,"[5, 5, 5]",True,-
845,"[0, 1, 1]","[0, 0, 0]","[1, 1, 1]",11,19,"[1, 1, 1]",True,-
846,"[0, 1, 0]","[0, 0, 0]","[2, 2, 3]",17,13,"[4, 4, 4]",True,-
847,"[0, 1, 0]","[0, 0, 0]","[2, 2, 2]",18,12,"[5, 5, 5]",True,-
848,"[0, 1, 0]","[0, 0, 0]","[3, 3, 3]",22,8,"[3, 3, 3]",True,-
849,"[0, 0, 0]","[0, 0, 0]","[2, 3, 2]",15,15,"[1, 1, 1]",True,-
850,"[0, 0, 0]","[0, 0, 0]","[1, 2, 1]",12,18,"[3, 3, 3]",True,-
851,"[1, 1, 1]","[0, 0, 0]","[1, 1, 2]",15,15,"[5, 5, 5]",True,-
852,"[0, 1, 1]","[0, 0, 0]","[2, 2, 2]",15,15,"[3, 3, 3]",True,-
853,"[1, 1, 0]","[0, 0, 0]","[1, 2, 1]",15,15,"[1, 1, 1]",True,-
854,"[0, 0, 0]","[0, 0, 0]","[1, 1, 1]",9,21,"[3, 3, 3]",True,-
855,"[0, 1, 0]","[0, 0, 0]","[2, 2, 2]",13,17,"[2, 2, 2]",True,-
856,"[1, 0, 0]","[0, 0, 0]","[2, 2, 1]",14,16,"[1, 1, 1]",True,-
857,"[1, 0, 0]","[0, 0, 0]","[1, 2, 1]",10,20,"[3, 3, 3]",True,-
858,"[0, 0, 1]","[0, 0, 0]","[1, 1, 2]",13,17,"[2, 2, 2]",True,-
859,"[0, 0, 0]","[0, 0, 0]","[0, 1, 1]",9,21,"[2, 2, 2]",True,-
860,"[1, 1, 1]","[0, 0, 0]","[1, 1, 2]",16,14,"[5, 5, 5]",True,-
861,"[0, 0, 1]","[0, 0, 0]","[2, 2, 2]",19,11,"[4, 4, 4]",True,-
862,"[0, 0, 0]","[0, 0, 0]","[2, 2, 2]",18,12,"[1, 1, 1]",True,-
863,"[0, 0, 1]","[0, 0, 0]","[2, 2, 1]",17,13,"[4, 4, 4]",True,-
864,"[0, 1, 1]","[0, 0, 0]","[2, 1, 1]",16,14,"[5, 5, 5]",True,-
865,"[0, 1, 1]","[0, 0, 0]","[1, 1, 2]",12,18,"[4, 4, 4]",True,-
866,"[0, 0, 0]","[0, 0, 0]","[1, 0, 1]",9,21,"[4, 4, 4]",True,-
867,"[0, 1, 1]","[0, 0, 0]","[1, 2, 2]",16,14,"[1, 1, 1]",True,-
868,"[1, 1, 1]","[0, 0, 0]","[1, 1, 1]",11,19,"[5, 5, 5]",True,-
869,"[0, 0, 0]","[0, 0, 0]","[1, 2, 2]",12,18,"[5, 5, 5]",True,-
870,"[0, 0, 1]","[0, 0, 0]","[1, 1, 1]",17,13,"[5, 5, 5]",True,-
871,"[0, 0, 0]","[0, 0, 0]","[1, 2, 1]",15,15,"[1, 1, 1]",True,-
872,"[1, 1, 0]","[0, 0, 0]","[1, 1, 1]",12,18,"[5, 5, 5]",True,-
873,"[0, 1, 1]","[0, 0, 0]","[2, 2, 2]",13,17,"[3, 3, 3]",True,-
874,"[0, 0, 1]","[0, 0, 0]","[1, 2, 1]",14,16,"[4, 4, 4]",True,-
875,"[1, 0, 0]","[0, 0, 0]","[1, 0, 1]",9,21,"[5, 5, 5]",True,-
876,"[1, 0, 1]","[0, 0, 0]","[1, 2, 1]",13,17,"[3, 3, 3]",True,-
877,"[0, 0, 0]","[0, 0, 0]","[1, 1, 1]",11,19,"[3, 3, 3]",True,-
878,"[1, 0, 0]","[0, 0, 0]","[3, 3, 3]",20,10,"[5, 5, 5]",True,-
879,"[0, 1, 0]","[0, 0, 0]","[0, 0, 1]",11,19,"[5, 5, 5]",True,-
880,"[0, 1, 0]","[0, 0, 0]","[3, 3, 2]",16,14,"[5, 5, 5]",True,-
881,"[1, 0, 1]","[0, 0, 0]","[2, 3, 3]",21,9,"[5, 5, 5]",True,-
882,"[0, 0, 1]","[0, 0, 0]","[1, 2, 1]",12,18,"[1, 1, 1]",True,-
883,"[1, 1, 0]","[0, 0, 0]","[2, 2, 1]",15,15,"[1, 1, 1]",True,-
884,"[0, 0, 1]","[0, 0, 0]","[1, 1, 0]",12,18,"[2, 2, None]",True,-
885,"[1, 0, 1]","[0, 0, 0]","[2, 2, 2]",17,13,"[1, 1, 1]",True,-
886,"[1, 1, 0]","[0, 0, 0]","[2, 1, 2]",15,15,"[3, 3, 3]",True,-
887,"[0, 1, 1]","[0, 0, 0]","[2, 2, 1]",14,16,"[5, 5, 5]",True,-
888,"[0, 0, 1]","[0, 0, 0]","[1, 2, 1]",16,14,"[5, 5, 5]",True,-
889,"[0, 0, 1]","[0, 0, 0]","[2, 2, 2]",15,15,"[5, 5, 5]",True,-
890,"[1, 1, 1]","[0, 0, 0]","[3, 3, 3]",17,13,"[4, 4, 4]",True,-
891,"[1, 0, 0]","[0, 0, 0]","[2, 2, 2]",17,13,"[4, 4, 4]",True,-
892,"[1, 1, 0]","[0, 0, 0]","[2, 3, 2]",15,15,"[3, 3, 3]",True,-
893,"[1, 0, 1]","[0, 0, 0]","[2, 2, 2]",13,17,"[1, 1, 1]",True,-
894,"[1, 0, 0]","[0, 0, 0]","[2, 2, 3]",20,10,"[2, 2, 2]",True,-
895,"[1, 0, 0]","[0, 0, 0]","[2, 2, 2]",15,15,"[1, 1, 1]",True,-
896,"[1, 0, 0]","[0, 0, 0]","[1, 2, 2]",14,16,"[2, 2, 2]",True,-
897,"[0, 1, 1]","[0, 0, 0]","[2, 2, 3]",15,15,"[4, 4, 4]",True,-
898,"[0, 0, 0]","[0, 0, 0]","[2, 2, 2]",16,14,"[1, 1, 1]",True,-
899,"[1, 0, 0]","[0, 0, 0]","[2, 2, 3]",18,12,"[4, 4, 4]",True,-
900,"[1, 0, 1]","[0, 0, 0]","[2, 2, 2]",15,15,"[2, 2, 2]",True,-
901,"[0, 1, 0]","[0, 0, 0]","[2, 2, 1]",15,15,"[4, 4, 4]",True,-
902,"[1, 0, 0]","[0, 0, 0]","[1, 0, 1]",11,19,"[2, None, 2]",True,-
903,"[0, 0, 1]","[0, 0, 0]","[2, 2, 2]",18,12,"[2, 2, 2]",True,-
904,"[0, 1, 0]","[0, 0, 0]","[2, 2, 1]",14,16,"[1, 1, 1]",True,-
905,"[1, 0, 0]","[0, 0, 0]","[2, 1, 2]",16,14,"[5, 5, 5]",True,-
906,"[1, 1, 0]","[0, 0, 0]","[2, 2, 1]",12,18,"[2, 2, 2]",True,-
907,"[0, 0, 1]","[0, 0, 0]","[1, 1, 1]",14,16,"[2, 2, 2]",True,-
908,"[0, 1, 0]","[0, 0, 0]","[2, 3, 3]",21,9,"[2, 2, 2]",True,-
909,"[1, 0, 1]","[0, 0, 0]","[3, 2, 3]",20,10,"[4, 4, 4]",True,-
910,"[0, 1, 0]","[0, 0, 0]","[2, 2, 2]",17,13,"[5, 5, 5]",True,-
911,"[0, 0, 1]","[0, 0, 0]","[3, 3, 3]",23,7,"[5, 5, 5]",True,-
912,"[0, 1, 0]","[0, 0, 0]","[2, 2, 2]",18,12,"[3, 3, 3]",True,-
913,"[1, 0, 0]","[0, 0, 0]","[1, 2, 2]",12,18,"[5, 5, 5]",True,-
914,"[0, 1, 0]","[0, 0, 0]","[2, 2, 2]",15,15,"[4, 4, 4]",True,-
915,"[1, 0, 0]","[0, 0, 0]","[2, 2, 2]",18,12,"[4, 4, 4]",True,-
916,"[1, 0, 0]","[0, 0, 0]","[2, 2, 3]",17,13,"[1, 1, 1]",True,-
917,"[0, 0, 1]","[0, 0, 0]","[2, 2, 2]",13,17,"[3, 3, 3]",True,-
918,"[0, 0, 1]","[0, 0, 0]","[3, 2, 2]",14,16,"[5, 5, 5]",True,-
919,"[0, 1, 1]","[0, 0, 0]","[1, 2, 2]",10,20,"[1, 1, 1]",True,-
920,"[0, 0, 1]","[0, 0, 0]","[2, 2, 2]",18,12,"[3, 3, 3]",True,-
921,"[1, 0, 1]","[0, 0, 0]","[0, 0, 1]",12,18,"[1, 1, 1]",True,-
922,"[0, 0, 0]","[0, 0, 0]","[2, 2, 1]",15,15,"[3, 3, 3]",True,-
923,"[0, 1, 0]","[0, 0, 0]","[1, 2, 1]",14,16,"[1, 1, 1]",True,-
924,"[0, 0, 1]","[0, 0, 0]","[2, 2, 2]",18,12,"[3, 3, 3]",True,-
925,"[1, 1, 0]","[0, 0, 0]","[1, 2, 2]",14,16,"[1, 1, 1]",True,-
926,"[0, 1, 0]","[0, 0, 0]","[2, 2, 1]",14,16,"[5, 5, 5]",True,-
927,"[1, 1, 1]","[1, 1, 1]","[2, 2, 2]",16,14,"[1, 1, 1]",True,-
928,"[0, 1, 0]","[0, 0, 0]","[2, 1, 2]",12,18,"[5, 5, 5]",True,-
929,"[0, 0, 0]","[0, 0, 0]","[2, 1, 2]",13,17,"[5, 5, 5]",True,-
930,"[1, 1, 0]","[0, 0, 0]","[2, 3, 2]",16,14,"[2, 2, 2]",True,-
931,"[1, 1, 1]","[0, 0, 0]","[2, 2, 2]",14,16,"[5, 5, 5]",True,-
932,"[0, 1, 1]","[0, 0, 0]","[2, 3, 2]",16,14,"[3, 3, 3]",True,-
933,"[0, 0, 1]","[0, 0, 0]","[2, 2, 2]",13,17,"[5, 5, 5]",True,-
934,"[0, 1, 1]","[0, 0, 0]","[1, 2, 2]",10,20,"[2, 2, 2]",True,-
935,"[0, 1, 0]","[0, 0, 0]","[2, 2, 2]",16,14,"[2, 2, 2]",True,-
936,"[1, 1, 0]","[0, 0, 0]","[3, 3, 3]",19,11,"[5, 5, 5]",True,-
937,"[1, 0, 1]","[0, 0, 0]","[0, 1, 1]",12,18,"[1, 1, 1]",True,-
938,"[1, 0, 1]","[0, 0, 0]","[1, 1, 1]",14,16,"[1, 1, 1]",True,-
939,"[0, 0, 0]","[0, 0, 0]","[2, 3, 3]",19,11,"[5, 5, 5]",True,-
940,"[1, 0, 0]","[0, 0, 0]","[3, 2, 2]",16,14,"[2, 2, 2]",True,-
941,"[0, 1, 1]","[0, 0, 0]","[3, 2, 3]",18,12,"[5, 5, 5]",True,-
942,"[0, 0, 1]","[0, 0, 0]","[2, 3, 2]",16,14,"[4, 4, 4]",True,-
943,"[0, 1, 1]","[0, 0, 0]","[2, 2, 2]",17,13,"[5, 5, 5]",True,-
944,"[1, 0, 0]","[0, 0, 0]","[2, 2, 2]",14,16,"[2, 2, 2]",True,-
945,"[1, 1, 1]","[0, 0, 0]","[1, 2, 1]",10,20,"[4, 4, 4]",True,-
946,"[1, 0, 0]","[0, 0, 0]","[1, 1, 2]",15,15,"[5, 5, 5]",True,-
947,"[0, 1, 0]","[0, 0, 0]","[3, 3, 3]",22,8,"[5, 5, 5]",True,-
948,"[0, 0, 1]","[0, 0, 0]","[2, 1, 2]",11,19,"[3, 3, 3]",True,-
949,"[1, 1, 0]","[0, 0, 0]","[2, 2, 2]",18,12,"[1, 1, 1]",True,-
950,"[1, 0, 0]","[0, 0, 0]","[2, 2, 2]",14,16,"[2, 2, 2]",True,-
951,"[1, 0, 1]","[0, 0, 0]","[2, 2, 3]",20,10,"[4, 4, 4]",True,-
952,"[0, 1, 0]","[0, 0, 0]","[2, 2, 2]",15,15,"[3, 3, 3]",True,-
953,"[1, 0, 1]","[0, 0, 0]","[3, 2, 2]",20,10,"[3, 3, 3]",True,-
954,"[0, 0, 0]","[0, 0, 0]","[1, 2, 2]",18,12,"[1, 1, 1]",True,-
955,"[0, 0, 0]","[0, 0, 0]","[2, 2, 3]",18,12,"[1, 1, 1]",True,-
956,"[1, 1, 0]","[0, 0, 0]","[3, 2, 2]",20,10,"[5, 5, 5]",True,-
957,"[1, 1, 1]","[1, 1, 1]","[3, 3, 3]",21,9,"[3, 3, 3]",True,-
958,"[0, 1, 1]","[0, 0, 0]","[2, 2, 2]",18,12,"[2, 2, 2]",True,-
959,"[0, 1, 1]","[0, 0, 0]","[3, 2, 2]",16,14,"[1, 1, 1]",True,-
960,"[1, 1, 0]","[0, 0, 0]","[3, 2, 3]",21,9,"[1, 1, 1]",True,-
961,"[1, 0, 1]","[0, 0, 0]","[2, 1, 2]",13,17,"[4, 4, 4]",True,-
962,"[0, 0, 1]","[0, 0, 0]","[2, 2, 2]",15,15,"[3, 3, 3]",True,-
963,"[0, 0, 1]","[0, 0, 0]","[1, 1, 1]",9,21,"[2, 2, 2]",True,-
964,"[0, 1, 1]","[0, 0, 0]","[3, 3, 2]",16,14,"[3, 3, 3]",True,-
965,"[1, 0, 0]","[0, 0, 0]","[3, 3, 3]",17,13,"[1, 1, 1]",True,-
966,"[1, 1, 1]","[1, 1, 1]","[3, 3, 3]",20,10,"[3, 3, 3]",True,-
967,"[0, 0, 0]","[0, 0, 0]","[2, 2, 2]",15,15,"[1, 1, 1]",True,-
968,"[0, 1, 1]","[0, 0, 0]","[2, 2, 2]",14,16,"[5, 5, 5]",True,-
969,"[0, 1, 0]","[0, 0, 0]","[2, 2, 2]",17,13,"[2, 2, 2]",True,-
970,"[0, 0, 0]","[0, 0, 0]","[2, 2, 2]",10,20,"[3, 3, 3]",True,-
971,"[1, 0, 1]","[0, 0, 0]","[1, 1, 2]",10,20,"[1, 1, 1]",True,-
972,"[1, 1, 1]","[1, 1, 1]","[3, 2, 2]",18,12,"[2, 2, 2]",True,-
973,"[1, 1, 1]","[0, 0, 0]","[2, 3, 2]",18,12,"[4, 4, 4]",True,-
974,"[1, 1, 0]","[0, 0, 0]","[1, 2, 1]",11,19,"[3, 3, 3]",True,-
975,"[0, 0, 0]","[0, 0, 0]","[2, 2, 1]",12,18,"[1, 1, 1]",True,-
976,"[0, 0, 1]","[0, 0, 0]","[3, 2, 2]",19,11,"[5, 5, 5]",True,-
977,"[0, 1, 0]","[0, 0, 0]","[2, 1, 1]",14,16,"[1, 1, 1]",True,-
978,"[1, 0, 0]","[0, 0, 0]","[2, 2, 3]",16,14,"[1, 1, 1]",True,-
979,"[1, 0, 0]","[0, 0, 0]","[2, 2, 2]",16,14,"[1, 1, 1]",True,-
980,"[1, 1, 0]","[0, 0, 0]","[1, 1, 1]",13,17,"[5, 5, 5]",True,-
981,"[1, 0, 0]","[0, 0, 0]","[2, 2, 2]",17,13,"[2, 2, 2]",True,-
982,"[1, 1, 0]","[0, 0, 0]","[2, 2, 2]",15,15,"[5, 5, 5]",True,-
983,"[1, 1, 0]","[0, 0, 0]","[2, 2, 2]",13,17,"[3, 3, 3]",True,-
984,"[0, 1, 0]","[0, 0, 0]","[2, 3, 2]",18,12,"[5, 5, 5]",True,-
985,"[1, 1, 1]","[1, 1, 1]","[2, 2, 1]",12,18,"[1, 1, 1]",True,-
986,"[1, 1, 0]","[0, 0, 0]","[2, 2, 3]",16,14,"[5, 5, 5]",True,-
987,"[0, 1, 1]","[0, 0, 0]","[2, 2, 2]",17,13,"[3, 3, 3]",True,-
988,"[1, 1, 1]","[0, 0, 0]","[1, 1, 1]",11,19,"[3, 3, 3]",True,-
989,"[0, 0, 0]","[0, 0, 0]","[2, 2, 2]",16,14,"[2, 2, 2]",True,-
990,"[0, 1, 0]","[0, 0, 0]","[3, 2, 2]",18,12,"[3, 3, 3]",True,-
991,"[1, 1, 0]","[0, 0, 0]","[2, 1, 2]",14,16,"[2, 2, 2]",True,-
992,"[1, 1, 0]","[0, 0, 0]","[2, 3, 2]",19,11,"[5, 5, 5]",True,-
993,"[1, 0, 0]","[0, 0, 0]","[1, 1, 0]",10,20,"[5, 5, 5]",True,-
994,"[0, 0, 0]","[0, 0, 0]","[2, 3, 3]",23,7,"[3, 3, 3]",True,-
995,"[0, 1, 0]","[0, 0, 0]","[1, 2, 1]",12,18,"[3, 3, 3]",True,-
996,"[1, 0, 0]","[0, 0, 0]","[3, 3, 2]",14,16,"[5, 5, 5]",True,-
997,"[1, 1, 1]","[0, 0, 0]","[1, 2, 2]",16,14,"[5, 5, 5]",True,-
998,"[1, 1, 0]","[0, 0, 0]","[2, 2, 2]",14,16,"[1, 1, 1]",True,-
999,"[1, 1, 1]","[1, 1, 1]","[1, 2, 1]",15,15,"[1, 1, 1]",True,-
